Based	O
on	O
the	O
data	O
collected	O
from	O
164	O
hydrological	B
stations	I
,	O
situated	O
at	O
the	O
downstream	O
of	O
rivers	B
(	O
3022	O
station	O
year	O
)	O
,	O
up	O
to	O
1979	O
,	O
this	O
paper	O
estimated	O
the	O
annual	B
average	I
of	I
runoff	I
and	O
loads	B
flowing	O
into	O
the	O
seas	B
from	O
the	O
rivers	B
in	O
littoral	B
areas	O
of	O
China	B
,	O
they	O
are	O
approximately	O
1800	O
km2	O
and	O
2000	O
milllion	O
tons	O
respectively	O
and	O
account	O
for	O
4	O
.	O
6	O
%	O
and	O
11	O
.	O
5	O
%	O
of	O
the	O
total	O
volume	O
of	O
the	O
world	O
,	O
while	O
the	O
content	O
of	O
soluble	B
substance	I
in	O
the	O
runoff	B
is	O
about	O
the	O
same	O
as	O
that	O
of	O
the	O
rest	O
of	O
the	O
world	O
.	O
-	O
from	O
English	O
summary	O
