It	O
is	O
scheduled	O
to	O
finalize	O
a	O
simulation	B-RESOURCE
model	I-RESOURCE
of	O
the	O
"	O
Ile	B-LOCATION
de	I-LOCATION
Camargue	I-LOCATION
"	O
(	O
Rhone	B-LOCATION
Delta	I-LOCATION
central	O
area	O
)	O
hydrological	B-QUALITY
functioning	I-QUALITY
;	O
to	O
make	O
it	O
more	O
modular	O
in	O
order	O
to	O
integrate	O
new	O
hydraulic	B-PROCESS
management	I-PROCESS
options	O
,	O
in	O
normal	O
(	O
agricultural	B-PROCESS
drainage	I-PROCESS
)	O
or	O
critical	O
(	O
river	B-PROCESS
floods	I-PROCESS
and	O
sea	B-PROCESS
storms	I-PROCESS
)	O
situation	O
.	O
