The	O
contributions	O
of	O
eight	O
sources	O
were	O
estimated	O
:	O
crustal	O
(	O
16	O
.	O
40	O
.	O
9	O
%	O
of	O
PM2	O
.	O
5	O
)	O
,	O
aged	O
marine	O
(	O
2	O
.	O
60	O
.	O
5	O
%	O
)	O
,	O
crustal	O
carbonates	O
(	O
7	O
.	O
70	O
.	O
3	O
%	O
)	O
,	O
ammonium	O
sulphate	O
(	O
27	O
.	O
30	O
.	O
8	O
%	O
)	O
,	O
biomass	O
burning	O
-	O
fires	O
(	O
11	O
.	O
70	O
.	O
7	O
%	O
)	O
,	O
traffic	O
(	O
16	O
.	O
41	O
.	O
7	O
%	O
)	O
,	O
industrial	O
(	O
0	O
.	O
40	O
.	O
3	O
%	O
)	O
and	O
a	O
mixed	O
source	O
oil	O
combustion	O
-	O
industrial	O
including	O
ship	O
emissions	O
in	O
harbour	O
(	O
15	O
.	O
31	O
.	O
3	O
%	O
)	O
.	O
