In	O
this	O
study	O
,	O
Tetragonia	O
tetragonoides	O
seedlings	O
were	O
sand	O
-	O
cultured	O
with	O
nutritional	O
solution	O
of	O
different	O
salinities	O
(	O
0	O
,	O
100	O
,	O
200	O
,	O
300	O
,	O
400	O
,	O
and	O
600	O
mmol	O
L	O
-	O
'	O
)	O
,	O
and	O
the	O
seedling	O
growth	O
indices	O
,	O
biomass	O
,	O
and	O
photosynthetic	O
and	O
chlorophyll	O
fluorescence	O
parameters	O
were	O
determined	O
after	O
7	O
-	O
week	O
growth	O
,	O
aimed	O
to	O
approach	O
the	O
salt	O
tolerance	O
of	O
T	O
.	O
tetragonoides	O
.	O
