2022	O
,	O
Science	O
China	O
Press	O
and	O
Springer	O
-	O
Verlag	O
GmbH	O
Germany	O
,	O
part	O
of	O
Springer	O
Nature	O
.	O
The	O
South	B
China	I
Sea	I
region	I
is	O
potentially	O
threatened	O
by	O
tsunami	B
hazards	I
originated	O
from	O
multiple	O
sources	O
:	O
the	O
Manila	B
subduction	I
zone	I
in	O
the	O
east	B
,	O
the	O
Littoral	B
Fault	I
Zone	I
(	O
LFZ	B
)	O
in	O
the	O
north	B
,	O
numerous	O
submarine	B
landslides	I
on	O
the	O
continental	B
slopes	I
and	O
the	O
volcanic	B
islands	I
in	O
the	O
Luzon	B
Strait	I
.	O
