2021	O
LtdThe	O
present	O
study	O
describes	O
the	O
larval	B-ACTOR
and	O
juvenile	B-ACTOR
fish	B-ACTOR
fauna	I-ACTOR
of	O
an	O
estuary	B-RESOURCE
and	O
its	O
adjacent	O
coastal	B-RESOURCE
area	I-RESOURCE
(	O
Mondego	B-LOCATION
estuary	I-LOCATION
,	O
Northwest	O
coast	B-LOCATION
of	O
Portugal	B-LOCATION
)	O
and	O
evaluates	O
their	O
function	O
as	O
nurseries	B-RESOURCE
for	O
marine	B-ACTOR
fish	I-ACTOR
.	O
For	O
this	O
,	O
larvae	O
and	O
juveniles	O
were	O
sampled	O
in	O
both	O
systems	O
.	O
The	O
temporal	B-QUALITY
and	I-QUALITY
spatial	I-QUALITY
patterns	I-QUALITY
of	O
the	O
ichthyoplankton	B-ACTOR
community	O
were	O
described	O
for	O
each	O
system	O
and	O
related	O
to	O
the	O
influence	O
of	O
environmental	B-QUALITY
factors	I-QUALITY
.	O
Additionally	O
,	O
the	O
recruitment	B-QUALITY
pattern	I-QUALITY
was	O
evaluated	O
based	O
on	O
the	O
composition	B-QUALITY
of	O
juveniles	B-ACTOR
.	O
Results	O
show	O
a	O
seasonal	B-QUALITY
variation	I-QUALITY
of	O
larval	B-ACTOR
density	B-QUALITY
and	O
community	B-QUALITY
structure	I-QUALITY
between	O
and	O
within	O
systems	O
,	O
indicating	O
a	O
degree	O
of	O
segregation	B-PROCESS
according	O
to	O
their	O
ecological	B-QUALITY
functional	I-QUALITY
classification	I-QUALITY
.	O
Temperature	B-QUALITY
was	O
the	O
most	O
important	O
environmental	B-QUALITY
factor	I-QUALITY
structuring	O
the	O
communities	B-ACTOR
.	O
The	O
juvenile	B-ACTOR
recruitment	B-QUALITY
patterns	I-QUALITY
observed	O
show	O
a	O
different	O
nursery	B-RESOURCE
function	O
of	O
the	O
estuary	B-RESOURCE
and	O
coastal	B-RESOURCE
area	I-RESOURCE
for	O
early	B-QUALITY
life	I-QUALITY
stages	O
of	O
different	O
species	B-ACTOR
,	O
reinforcing	O
the	O
need	O
to	O
integrate	O
larval	B-ACTOR
and	O
juvenile	B-ACTOR
stages	O
to	O
better	O
understand	O
fish	B-ACTOR
life	B-QUALITY
cycles	I-QUALITY
and	O
the	O
connectivity	O
between	O
systems	O
.	O
