For	O
example	O
,	O
the	O
cohesion	B-QUALITY
between	O
sediment	B-RESOURCE
particles	I-RESOURCE
could	O
be	O
increased	O
by	O
microorganisms	B-ACTOR
through	O
secreting	O
extracellular	B-RESOURCE
polymeric	I-RESOURCE
substances	I-RESOURCE
(	I-RESOURCE
EPS	I-RESOURCE
)	I-RESOURCE
so	O
as	O
to	O
enhance	O
sediment	B-QUALITY
stability	I-QUALITY
;	O
salt	B-RESOURCE
-	I-RESOURCE
tolerant	I-RESOURCE
vegetation	I-RESOURCE
has	O
an	O
ability	O
to	O
improve	O
the	O
stability	B-QUALITY
of	O
the	O
sediment	B-RESOURCE
bed	I-RESOURCE
by	O
capacity	O
of	O
sediment	B-PROCESS
retention	I-PROCESS
and	O
reducing	O
hydrodynamic	B-PROCESS
force	I-PROCESS
;	O
the	O
structure	O
of	O
sediment	B-RESOURCE
bed	I-RESOURCE
could	O
be	O
destroyed	O
by	O
coastal	B-ACTOR
benthos	I-ACTOR
through	O
feeding	B-PROCESS
and	O
burrowing	B-PROCESS
,	O
which	O
would	O
lead	O
to	O
the	O
failure	B-PROCESS
of	O
the	O
bed	O
.	O
