It	O
is	O
also	O
noticed	O
that	O
the	O
area	O
where	O
power	B-QUALITY
density	I-QUALITY
larger	O
than	O
10	O
kW	O
/	O
m2	O
are	O
mainly	O
distributed	O
over	O
North	O
Port	B-RESOURCE
of	O
Yangtze	B-LOCATION
Estuary	I-LOCATION
and	O
north	O
of	O
Hangzhou	B-LOCATION
Bay	I-LOCATION
,	O
and	O
the	O
maximal	O
value	O
of	O
the	O
possible	O
maximum	O
velocity	B-QUALITY
of	O
the	O
tidal	B-PROCESS
current	I-PROCESS
reaches	O
3	O
.	O
0	O
-	O
3	O
.	O
5	O
m	O
/	O
s	O
at	O
Hangzhou	B-LOCATION
Bay	I-LOCATION
.	O
