Early	O
-	O
summer	O
blooms	B-PROCESS
differ	O
between	O
the	O
bays	B-LOCATION
'	O
eastern	O
and	O
western	O
shores	B-LOCATION
,	O
with	O
terrestrial	B-PROCESS
melting	I-PROCESS
and	O
wind	B-PROCESS
-	I-PROCESS
driven	I-PROCESS
upwelling	I-PROCESS
inducing	O
the	O
dominance	O
of	O
benthic	B-RESOURCE
species	I-RESOURCE
at	O
eastern	O
shores	B-LOCATION
,	O
whereas	O
planktonic	B-RESOURCE
diatoms	I-RESOURCE
(	O
Thalassiosira	B-RESOURCE
,	O
Pseudo	B-RESOURCE
-	I-RESOURCE
nizschia	I-RESOURCE
,	O
and	O
Chaetoceros	B-RESOURCE
)	O
are	O
most	O
abundant	O
along	O
western	O
shores	B-LOCATION
and	O
central	B-LOCATION
areas	I-LOCATION
.	O
