Following	O
an	O
outline	O
of	O
factors	O
determining	O
shore	B
ecology	B
,	O
eight	O
types	O
of	O
shore	B
are	O
described	O
and	O
an	O
outline	O
is	O
given	O
of	O
the	O
littoral	B
biotopes	I
defined	O
in	O
the	O
Marine	B
Nature	I
Conservation	I
Review	I
(	I
MNCR	I
)	I
classification	B
.	O
Biotope	B
matrices	I
show	O
the	O
distribution	B
of	O
biotopes	B
within	O
the	O
primary	O
habitat	B
features	O
of	O
zonation	B
and	O
wave	B
exposure	I
,	O
or	O
zonation	B
and	O
sediment	B
type	I
.	O
There	O
follows	O
the	O
bulk	O
of	O
the	O
report	O
:	O
biotope	O
descriptions	O
,	O
including	O
indicator	O
taxa	O
,	O
distribution	O
maps	O
and	O
colour	O
illustrations	O
.	O
Some	O
practical	O
considerations	O
are	O
given	O
,	O
and	O
six	O
appendices	O
cover	O
the	O
index	O
and	O
correlations	O
;	O
terms	O
used	O
for	O
field	O
recording	O
and	O
habitat	O
definition	O
;	O
taxonomic	O
guides	O
;	O
MNCR	O
abundance	O
scales	O
for	O
field	O
recording	O
;	O
biotope	O
matrices	O
;	O
and	O
comparative	O
tables	O
of	O
species	O
in	O
each	O
biotope	O
.	O
-	O
P	O
.	O
J	O
.	O
Jarvis	O
