' trapped ' populations	Specific_Term
( im ) mobility decision - making	Specific_Term
13C	Specific_Term
15N	Specific_Term
2 - naphthol	Specific_Term
A . fundyense	Specific_Term
A Ramallosa	Specific_Term
ADCPs	Specific_Term
AFDW	Specific_Term
AMDs	Specific_Term
AMS organic mass fragments	Specific_Term
AOPs	Specific_Term
ARI ( acute respiratory infection )	Specific_Term
ASTM C 618	Specific_Term
Acari	Specific_Term
Acoustic Doppler Current Profilers ( ADCP )	Specific_Term
Acroperus harpae	Specific_Term
Acropora	Specific_Term
Admiralty Bay	Specific_Term
Adriatic Piedmont	Specific_Term
Adriatic Sea	Specific_Term
Aerated Static Pile ( ASP ) bioreactor system	Specific_Term
Aerodyne aerosol mass spectrometer ( AMS )	Specific_Term
Africa	Specific_Term
African	Specific_Term
African Union Commission	Specific_Term
Agriculture	Specific_Term
Al	Specific_Term
Al Yosr desalination plant	Specific_Term
Al2O3	Specific_Term
Alaskan North Slope	Specific_Term
Albisola	Specific_Term
Alborz Mountains	Specific_Term
Alexandrium fundyense	Specific_Term
Allogalathea elegans	Specific_Term
Alona affinis Leydig	Specific_Term
Alpine lakes	Specific_Term
Altiplano	Specific_Term
Alubijid	Specific_Term
Alyki	Specific_Term
Alyki Lagoon	Specific_Term
Amazon	Specific_Term
Ameronothridae	Specific_Term
Amphibia	Specific_Term
Anjuna	Specific_Term
Anomura	Specific_Term
Antarctic	Specific_Term
Antarctic Slope Front ( ASF )	Specific_Term
Antarctic Specially Managed Areas	Specific_Term
Antarctic and subantarctic waters	Specific_Term
Anthracene	Specific_Term
Anthropogenic Marine Debris - AMD	Specific_Term
Anthropogenic perturbations	Specific_Term
Antibiotics	Specific_Term
Apennine Chain	Specific_Term
Aphelochaeta	Specific_Term
Aquatic organisms	Specific_Term
Aqueous calcium ( Ca )	Specific_Term
Arabian Sea	Specific_Term
Arctic	Specific_Term
Arctic char	Specific_Term
Ardmucknish	Specific_Term
Argentina	Specific_Term
Arthropod assemblages	Specific_Term
Atlantic	Specific_Term
Atlantic Multidecadal Oscillation ( AMO )	Specific_Term
Atlantic Water	Specific_Term
Atlantic salmon	Specific_Term
Atlantic waters	Specific_Term
Auckland	Specific_Term
Aulacoseira granulata	Specific_Term
Australia	Specific_Term
Australian Plate	Specific_Term
Austropuccinia psidii	Specific_Term
Aveiro	Specific_Term
Aveiro Lagoon	Specific_Term
Ayun Mousa	Specific_Term
BOD5	Specific_Term
BT compounds	Specific_Term
BT degradation	Specific_Term
BTEX	Specific_Term
BTs	Specific_Term
Baetidae mayflies	Specific_Term
Bahia Blanca estuary	Specific_Term
Balaenophilus	Specific_Term
Balaenoptera physalus	Specific_Term
Baltic	Specific_Term
Baltic Sea	Specific_Term
Baltic Sea community	Specific_Term
Baltic main basin	Specific_Term
Baluchistan	Specific_Term
Banggai Islands	Specific_Term
Banggai cardinalfish	Specific_Term
Bangka Belitung	Specific_Term
Bangladesh	Specific_Term
Baodao	Specific_Term
Baodao fault terrace zone	Specific_Term
Barcarena	Specific_Term
Basic Oxygen Furnace Slag	Specific_Term
Basin of Spitsbergen	Specific_Term
Batillaridae	Specific_Term
Bay of Bengal	Specific_Term
Bay of Fundy	Specific_Term
Beach Deposit Index	Specific_Term
Beach Index	Specific_Term
Bechatw Lignite Mine	Specific_Term
Beibu Gulf	Specific_Term
Belm	Specific_Term
Belt and Road Initiative	Specific_Term
Bengal Delta	Specific_Term
Benthic biomass	Specific_Term
Bilaiyim	Specific_Term
Binuclearia	Specific_Term
Biochemical Oxygen Demand ( BOD )	Specific_Term
Biograd	Specific_Term
Biologically productive regions	Specific_Term
Biomineralization	Specific_Term
Black Sea	Specific_Term
Bone Point	Specific_Term
Bosmina species	Specific_Term
Bosminidae	Specific_Term
Bosphorus	Specific_Term
Bottom - water	Specific_Term
Bottom friction	Specific_Term
Brachyura	Specific_Term
