High	O
-	O
precipitation	B-PROCESS
-	O
high	O
-	O
wind	B-PROCESS
-	O
storm	B-PROCESS
events	O
produced	O
NOx	B-RESOURCE
concentrations	B-QUALITY
significantly	O
lower	O
than	O
other	O
types	O
of	O
storms	B-PROCESS
(	O
e	O
.	O
g	O
.	O
,	O
low	O
-	O
precipitation	B-PROCESS
-	O
high	O
-	O
wind	B-PROCESS
,	O
high	O
-	O
wind	B-PROCESS
-	O
low	O
-	O
precipitation	B-PROCESS
,	O
low	O
-	O
wind	B-PROCESS
-	O
low	O
-	O
precipitation	B-PROCESS
)	O
,	O
which	O
likely	O
results	O
in	O
relatively	O
low	O
DNF	B-PROCESS
rates	O
by	O
flooded	B-RESOURCE
habitats	I-RESOURCE
and	O
low	O
removal	B-PROCESS
percentages	O
of	O
total	B-QUALITY
dissolved	I-QUALITY
nitrogen	I-QUALITY
loads	O
.	O
