On	O
the	O
basis	O
of	O
petrology	B-QUALITY
,	O
geochronology	B-QUALITY
,	O
tectonics	B-QUALITY
,	O
and	O
elemental	O
and	O
isotopic	O
geochemistry	B-QUALITY
,	O
we	O
speculate	O
that	O
break	B-PROCESS
-	I-PROCESS
off	I-PROCESS
and	O
rollback	B-PROCESS
of	O
the	O
subducting	O
Palaeo	O
-	O
Pacific	B-LOCATION
Plate	B-RESOURCE
during	O
the	O
Cretaceous	O
were	O
responsible	O
for	O
the	O
Late	O
Yanshanian	O
regional	O
tectono	B-PROCESS
-	I-PROCESS
magmatic	I-PROCESS
evolution	I-PROCESS
in	O
the	O
area	O
.	O
