The	O
results	O
indicated	O
that	O
:	O
(	O
1	O
)	O
The	O
land	B-QUALITY
use	I-QUALITY
efficiency	I-QUALITY
in	O
China	B-LOCATION
overall	O
was	O
moderately	O
ineffective	O
and	O
the	O
overall	O
utilization	B-PROCESS
level	O
was	O
low	O
;	O
(	O
2	O
)	O
The	O
Global	B-QUALITY
Spatial	I-QUALITY
Autocorrelation	I-QUALITY
was	O
instable	O
and	O
had	O
maintained	O
a	O
high	O
level	O
;	O
(	O
3	O
)	O
The	O
hot	B-QUALITY
spots	I-QUALITY
mainly	O
being	O
distributed	O
in	O
the	O
southeast	O
coastal	B-LOCATION
regions	I-LOCATION
and	O
cold	B-QUALITY
spots	I-QUALITY
being	O
found	O
in	O
the	O
central	O
and	O
western	O
regions	O
,	O
so	O
that	O
as	O
time	O
goes	O
on	O
,	O
the	O
pattern	O
of	O
high	O
in	O
the	O
east	O
and	O
low	O
in	O
the	O
west	O
has	O
been	O
gradually	O
formed	O
and	O
stabilized	O
.	O
