Although	O
it	O
revolves	O
around	O
the	O
production	B-PROCESS
of	O
high	B-RESOURCE
-	I-RESOURCE
valued	I-RESOURCE
species	I-RESOURCE
,	O
the	O
interactions	O
and	O
basic	O
ecological	B-QUALITY
principles	I-QUALITY
can	O
be	O
used	O
to	O
develop	O
food	B-RESOURCE
production	I-RESOURCE
systems	I-RESOURCE
for	O
coastal	B-ACTOR
communities	I-ACTOR
which	O
have	O
less	O
negative	O
impact	O
on	O
the	O
environment	B-RESOURCE
yet	O
which	O
produce	O
sufficient	O
food	B-RESOURCE
for	O
today	O
'	O
s	O
requirements	O
in	O
an	O
efficient	O
manner	O
.	O
