The	O
most	O
pronounced	O
assemblage	B
differences	O
between	O
equivalent	O
areas	O
of	O
either	O
site	O
occurred	O
on	O
the	O
lower	B
upper	I
eulittoral	I
band	O
followed	O
by	O
the	O
lower	B
eulittoral	I
and	O
the	O
sub	B
-	I
littoral	I
fringe	I
,	O
respectively	O
.	O
The	O
littoral	B
fringe	I
assemblage	B
was	O
the	O
only	O
one	O
that	O
did	O
not	O
show	O
significant	O
differences	O
among	O
the	O
studied	O
sites	O
,	O
yet	O
a	O
larger	O
range	O
of	O
this	O
fringe	O
and	O
the	O
upper	B
eulittoral	I
band	O
at	O
Barra	B
was	O
quite	O
evident	O
.	O
