2020	O
The	O
Author	O
(	O
s	O
)	O
.	O
Published	O
by	O
Informa	O
UK	O
Limited	O
,	O
trading	O
as	O
Taylor	O
&	O
Francis	O
Group	O
.	O
Adaptation	B
is	O
an	O
essential	O
part	O
of	O
climate	B
change	I
policy	I
.	O
In	O
areas	O
where	O
impacts	B
are	O
likely	O
to	O
be	O
severe	O
,	O
migration	B
is	O
considered	O
to	O
be	O
an	O
adaptation	B
option	O
.	O
In	O
Bangladesh	B
coastal	B
areas	I
migration	B
due	O
to	O
climate	B
change	I
is	O
contingent	O
on	O
peoples	B
freedom	B
of	I
choice	I
at	O
individual	B
and	O
household	B
level	O
.	O
Following	O
Amartya	O
Sens	O
capability	O
approach	O
,	O
we	O
argue	O
that	O
there	O
should	O
be	O
a	O
line	O
drawn	O
between	O
migrations	B
by	O
free	B
choice	I
versus	O
forced	B
migration	I
.	O
Sens	O
capability	O
approach	O
focuses	O
on	O
the	O
importance	O
of	O
peoples	B
freedom	B
of	I
choice	I
to	O
act	O
,	O
and	O
the	O
ability	O
to	O
achieve	O
what	O
they	O
consider	O
valuable	O
in	O
their	O
life	B
.	O
In	O
this	O
paper	O
,	O
we	O
use	O
an	O
extensive	O
empirical	O
work	O
engaging	O
22	O
focus	O
groups	O
discussions	O
(	O
812	O
individuals	O
in	O
each	O
group	O
)	O
and	O
14	O
Key	O
Informants	O
Interviews	O
in	O
South	O
-	O
West	O
Bangladesh	O
to	O
elicit	O
how	O
freedom	O
of	O
choice	O
changes	O
with	O
the	O
economic	O
class	O
and	O
social	O
status	O
of	O
an	O
individual	O
.	O
Using	O
these	O
data	O
we	O
apply	O
Sens	O
capability	O
approach	O
to	O
understand	O
the	O
role	O
of	O
the	O
freedom	B
of	I
choice	I
when	O
considering	O
migration	B
as	O
an	O
adaptation	B
option	O
.	O
We	O
argue	O
that	O
the	O
capability	O
approach	O
is	O
essential	O
in	O
revealing	O
a	O
thin	O
border	O
between	O
migration	B
as	O
a	O
(	O
planned	O
)	O
adaptation	B
option	O
and	O
forced	B
migration	I
.	O
